"root"	"kanji"	"gloss"
"somat"	"体"	"【生】【PIV】1 Tuto de la c^eloj de embrio  ／ 【PIV】Tia, ke g^i koncernas la somaton "
"kovr"	"盖"	"［他］覆う,かぶせる;覆いかくす;償う,埋め合わせる ／ =kovrado（被覆）,=kovraj^o（覆うもの）,=kovrilo（"
"kuir"	"烹"	"料理の,調理の ／ ［他］（加熱して）料理する,調理する ／ コーヒーを入れる ／ 調理,料理"
"kuŝ"	"躺"	"横たわった ／ ［自］横たわっている,（水平に）置かれている;（異性と）寝る;《転》位置する ／ あお向けに横たわる,仰臥する ／ 横向けに横たわる,側臥する"
"lac"	"疲"	"疲れた,くたびれた;《転》飽き飽きした"
"lakt"	"乳"	"練乳 ／ ホモ牛乳 ／ コンデンスミルク,練乳 ／ 乳の,牛乳の;乳状の"
"mam"	"乳"	"乳房の ／ 【解】乳房,ちぶさ"
"cic"	"乳"	"【解】（ヒトの）乳首,乳頭,=mampinto"
"emulsi"	"乳"	"［他］乳化させる,乳濁させる ／ 乳剤,乳液;【化】乳濁液,エマルジョン;【写】感光乳剤"
"larĝ"	"宽"	"幅の広い;幅のある;大幅な,ゆったりした ／ 幅の広い川 ／ ゆったりした服 ／ 幅広く;たっぷり,ゆったりと"
"larg"	"宽"	"【海】【PIV】1 (pp (se paroli pri) s^ipo) E"
"lav"	"洗"	"［他］洗う,洗濯する,洗浄する,洗い落とす;清める ／ 【医】胃洗浄 ／ 【PIV】lavado"
"bapt"	"洗"	"洗礼立会人 ／ ［他］【宗】洗礼を施す;《転》名付ける ／ 【宗】洗礼 ／ 【PIV】Rilata al bapto: bapta ceremonio,"
"deterg"	"洗"	"【PIV】(tr (transitiva)) Purigi per solv"
"lig"	"结"	"【理】イオン結合 ／ 【化】共役二重結合 ／ 【理】共有結合 ／ 結合の"
"nod"	"结"	"（la 〜）ゴルディオスの結び目;《転》難問,難題 ／ ［他］結ぶ,結び目をつくる ／ 結び目,結び;交点,交差点;要所,核心;（動植物の）節,こぶ;【解】結節;【 ／ 【天】【PIV】Rilata al nodo: la noda punkto"
"bant"	"结"	"飾り結び"
"lud"	"玩"	"［自］遊ぶ,たわむれる,自由に動く;［他］（ゲームなどを）する,（必要な）動 ／ ギターを演奏する ／ 【遊】（トランプで）ダイヤの札を出す ／ 【遊】トランプをする"
"petol"	"玩"	"たわむれる,いたずらな,ふざけた ／ いたずらっぽい表情 ／ ［自］跳ね回る,じゃれる,はしゃぎ回る;たわむれる,いたずらをする,ふざける ／ たわむれ,いたずら,ふざけ,ばか騒ぎ,=petolaj^o"
"mez"	"中"	"まん中の,中央の;中くらいの,中間の;並の,平均的な ／ 中指 ／ 【電】中周波 ／ 中等学校"
"neu^tr"	"中"	"【Ｇ】【化】【電】中性の;【生】中性の,無性の ／ 【Ｇ】中性 ／ 中性脂肪 ／ 中性洗剤"
"natur"	"然"	"ＬＮＧ（液化天然ガス） ／ 液化天然ガス（LNG） ／ 【美】静物（画）,=senmovaj^o ／ 自然の,天然の;本来の,自然な,天性の,生まれつきの;当然の,当たり前の;【"
"naz"	"鼻"	"わし鼻 ／ かぎ鼻 ／ 鼻の ／ 鼻腔（びこう）洗浄"
"rin"	"鼻"	"【医】【PIV】Nazo (en kunmetaj^oj)."
"rostr"	"鼻"	"【動】（象の）鼻,>>muzelo;【虫】口吻;【史】船嘴（せんし） ／ 【史】【PIV】Tribuno sur la Roma forumo, or"
"nazal"	"鼻"	"【声】鼻音,=nazsono"
"neĝ"	"雪"	"万年雪 ／ 新雪,=nova neg^o ／ ふんわり積もった雪 ／ 雪の,雪に覆われた,雪のような"
"nokt"	"夜"	"昨夜,昨晩,ゆうべ ／ 大晦日の夜 ／ 深夜 ／ 闇夜"
"nub"	"云"	"（火山の）噴煙 ／ 灰色の雲 ／ 雲の,曇った;《転》不明瞭（ふめいりょう）な ／ 【地名】ヌビア砂漠（アフリカ北部）"
"onkl"	"叔"	"おじ（親の兄弟、親の兄弟の夫）,>>oc^jo"
"opini"	"想"	"通説 ／ 一致した意見 ／ 反対意見 ／ 客観的な意見"
"imag"	"想"	"想像力をかき立てる ／ 想像の;想像上の,仮想の ／ ［他］想像する,思い描く ／ 想像,=imagado,=imagaj^o"
"ideal"	"想"	"理想の,理想的な,完璧な ／ 【理】理想気体 ／ 理想"
"orel"	"耳"	"鋭敏な耳 ／ 鋭い耳（聴覚） ／ 鈍感な耳 ／ 耳の"
"pan"	"面包"	"焼きたてのパン ／ 【料】黒パン ／ 【料】パン,食パン;《転》糧（かて）,食糧 ／ パンをちぎる"
"paper"	"纸"	"ラシャ紙 ／ 紙を折る;【日】折り紙をする ／ 丈夫な紙 ／ 光沢紙"
"pardon"	"恕"	"［他］ゆるす,容赦する,勘弁する,大目に見る ／ ゆるし,容赦,勘弁"
"plor"	"哭"	"［自］泣く,涙を流す ／ 泣くこと"
"pluv"	"雨"	"【環】酸性雨 ／ 小止みなく降る雨 ／ 小やみなく降る雨 ／ 雨の"
"pret"	"备"	"用意の整った,準備のできた;即応できる;覚悟のできた,喜んで〜する ／ あらかじめ備えて,前もって用意して;心を構えて ／ ［他］〜する用意がある"
"ekip"	"备"	"［他］装備する,備え付ける;【海】艤装（ぎそう）する ／ 装備,設備;【海】艤装（ぎそう）"
"prepar"	"备"	"準備の ／ 予備教育 ／ ［他］準備する,用意する,支度する;【薬】調合する;【情】（ディスクを）初期 ／ 準備,用意,支度,>>pretigado"
"ripoz"	"休"	"【キ】（天国での）永遠の休息;永眠（死） ／ ［自］休息する,休憩する;静かに横たわる,横になって休む;（死んで）横たわる ／ 休息,休憩"
"river"	"河"	"【地名】揚子江,=Jangzio ／ 【地名】ダーリング川（オーストラリア） ／ 【地名】黄河（中国） ／ 幅の広い川"
"romp"	"破"	"［他］破壊する,壊す,割る,折る,破る;断つ,断絶する;《転》（勇気・無関心 ／ 契約を破棄する ／ 足を折る ／ （〜と）絶交する,縁を切る"
"ĉifon"	"破"	"ぼろぼろの ／ ［他］ずたずたに裂く,引き破る ／ ぼろ,ぼろぎれ;《転》ぼろかす,切れっ端"
"san"	"健"	"病弱 ／ 世界保健機関（WHO／MOS） ／ 健康な,健やかな,丈夫な,元気な;《転》健全な ／ 傷んでいない果物"
"salubr"	"健"	"【医】【PIV】Favora por la sano: salubra kl"
"sat"	"饱"	"【Ｅ】［略］サート,=Sennacieca Asocio Tutmonda（ ／ 満腹した,食い足りた;《転》満ち足りた ／ 腹いっぱいに,十分に,満ち足りて ／ ［自］満腹している"
"satur"	"饱"	"［他］【理】【化】飽和させる;充満させる,たっぷり満たす"
"seĝ"	"椅"	"折りたたみ椅子（いす） ／ 座り心地のよい椅子 ／ 空席 ／ （洋式トイレの）便座"
"serv"	"务"	"（en 〜）現役,在職,操業 ／ 著しい貢献 ／ 宅配便 ／ 【Ｅ】パスポルタ・セルボ（ボランティアの民宿サービス網）"
"task"	"务"	"任務を遂行する ／ ［他］（任務を）課す,（課業を）与える ／ 任務,課業,仕事,課題"
"silent"	"默"	"修道院の静けさ ／ 沈黙の申し合わせ ／ 死のような沈黙 ／ 【楽】全休符"
"ŝip"	"船"	"漂流船 ／ 船首 ／ 船を建造する ／ 船を進水させる"
"somer"	"夏"	"初夏 ／ 晩夏 ／ 夏の,夏季の ／ 夏休み,夏期休暇"
"ŝton"	"石"	"【化】硝酸銀棒,=lapiso ／ 石の,石でできた;《転》石のような,かたくなな ／ 石棺 ／ 石,石材;石塊,石ころ;宝石;【医】結石"
"diant"	"石"	"【植】ヒゲナデシコ,ビジョナデシコ ／ 【植】セキチク ／ 【植】ナデシコ（属）,カーネーション,セキチク ／ 【植】タツタナデシコ"
"spat"	"石"	"【鉱】へげ石,スパー ／ 【動】=spavino（飛節内腫） ／ 【植】仏炎包（ぶつえんほう）"
"strat"	"街"	"静まり返った通り ／ 長い通り ／ 街灯 ／ 街路,通り"
"sufiĉ"	"够"	"十分な,かなりの,相当な ／ 十分に,かなり ／ ［自］十分である,足りている"
"tranĉ"	"切"	"［他］切り込む ／ 身を切るような,鋭い ／ ［他］切る,断つ;切り分ける;《転》横切って進む;《転》鋭く刺激する;【遊】 ／ 【PIV】1 Sentig^as akraj kolikoj: tranc^"
"tomi"	"切"	"【PIV】Suf. (Sufikso), uzata por nomi op"
"sekc"	"切"	"［他］【医】切断する;【数】切断する,分割する ／ 【建】【地質】断面,断面図;【数】切断"
"inciz"	"切"	"【医】【PIV】(tr (transitiva)) Fari incizon ／ 【PIV】Metoda divido de molaj partoj per"
"tuŝ"	"触"	"軽やかなタッチ ／ やさしく触れること ／ ［他］触れる,さわる,接触する;（物が）接する,とどく;手荒に扱う,傷つける ／ 接触,手ざわり;【美】タッチ;【医】触診;【運】タッチ"
"util"	"益"	"有用な,有益な,役に立つ;便利な,実用的な ／ 有用動物 ／ 有用植物 ／ ［自］役に立つ,有用である"
"vend"	"卖"	"売却の,販売の ／ 売って;《転》裏切って ／ ［他］売る,売却する,販売する;《転》裏切る,売り渡す ／ 土地を売る"
"verd"	"绿"	"緑の,緑色の;草木の茂った,青々とした;生の,未成熟の,青い;【Ｅ】エスペラ ／ 【鳥】アオカワラヒワ（種） ／ 【植】緑藻類 ／ 【料】グリーンピース"
"vintr"	"冬"	"初冬 ／ 晩冬 ／ 暖冬 ／ 冬の;冬のような;《転》冷たい"
"vok"	"呼"	"呼び声の,呼びかけの ／ ［他］（声を出して）呼ぶ;呼び寄せる,来させる ／ 呼び声;招き;（電話の）呼出音"
"zorg"	"护"	"医療,診療 ／ 注意深い,用心の,慎重な ／ 注意深く,慎重に ／ ［自］（pri）配慮する,気をつける,世話をする;気にかける,心配する;［他"
"fleg"	"护"	"［他］看護する;《転》（入念に）世話をする,面倒をみる"
"eskort"	"护"	"［他］護衛する,護送する;付き添う,エスコートする ／ 護衛隊,護送隊;（要人の）付き添い,（儀礼的な）護衛"
"konvoj"	"护"	"［他］【海】（船団を）護送する,護衛する,=eskorti ／ 【海】護送船団,輸送船団"
"ag"	"办"	"動作の;【電】（交流で）有効成分の ／ 【電】有効電流 ／ 【電】有効電力 ／ ［自］行動する,ふるまう;【理】作用する"
"proced"	"办"	"【医】外科処置 ／ ［自］手順を進める,処理を行う ／ 手順,手続,工程;処理,処置;《古》=procezo ／ 生産工程"
"ating"	"到"	"［他］着く,届く,到達する ／ 到達,達成"
"ban"	"浴"	"［他］水浴させる;（液体に）浸しておく;（水などを）浴びせかける ／ 水浴,入浴;=banaj^o ／ 【写】調色浴 ／ 【PIV】Brita kavalir-ordeno."
"decid"	"决"	"決定的な ／ （勝敗を分ける）決定的な瞬間 ／ 明確な返答 ／ 断固とした態度"
"ekzist"	"存"	"［自］存在する,実在する ／ 存在,実在 ／ 【数】【PIV】Rilata al ekzisto: ekzista kva"
"depon"	"存"	"［他］預ける,預金する;【情】（データを）保存する,=sekurigi ／ 預けること,委託,預金"
"fiks"	"定"	"固定の,定着の;定まった,決まった ／ 【理】固定端 ／ 固定観念 ／ 【経】固定資本"
"difin"	"定"	"一定の;【Ｇ】限定の ／ 【Ｇ】定冠詞 ／ ［他］【学】定義する;明確にする;定める ／ 定義;決定"
"destin"	"定"	"［他］（の用途を）予定する;割り当てる,用意する;運命づける ／ （定められた）運命,予定,用途"
"flu"	"流"	"=>kurento（電流） ／ ［自］流れ込む ／ 流れている;流れるような,流ちょうな ／ 流水"
"grup"	"团"	"グループの;集団的な,>>kolektiva ／ グループの一員 ／ グループで;集団的に,>>kolektiva ／ グループ,小集団,群れ"
"mas"	"团"	"【理】重力質量 ／ 【理】慣性質量 ／ 【理】臨界質量,=sojla maso ／ かたまり（塊）;集積,総体;【美】マッス;【理】質量"
"bul"	"团"	"丸い,球状の ／ 玉,団子"
"trup"	"团"	"密集した部隊 ／ 援軍 ／ オペラ劇団,歌劇団 ／ 【軍】落下傘部隊"
"bolus"	"团"	"【薬】ボーラス,大粒の丸薬;【医】食塊"
"instru"	"教"	"教訓的な,ためになる;教育の ／ 教授法 ／ 有益な物語 ／ ［他］教える,教育する;（出来事が）教示する,教訓を与える"
"eklezi"	"教"	"【キ】教会の ／ 聖職位階制 ／ 教会音楽 ／ 【キ】（教会の）信徒,教会員"
"invit"	"邀"	"心のこもった招待 ／ ［他］招待する,招く;勧誘する ／ 招待;勧誘 ／ 【PIV】1 Rilata al invito: invita karto."
"klas"	"级"	"階級対立 ／ 被搾取階級 ／ ［他］等級をつける;分類する,仕分ける ／ 等級,種類;階級,階層;クラス,学級,組;【生】（分類学上の）綱（こう）"
"rang"	"级"	"高い地位 ／ ［自］〜の位にある ／ 位,身分,等級,序列,（軍隊の）階級;地位,順位,重要度 ／ 【PIV】Rilata al iu rango: la rangaj pri"
"kaskad"	"级"	"（多段式の）滝,>>akvofalo;《転》次々と起こること ／ きりなく続く質問"
"mol"	"软"	"やわらかい,柔軟な;優しい,柔和な;弱々しい;【声】軟音の ／ 軟水 ／ 柔弱な性格 ／ ふわふわのベッド"
"paĝ"	"页"	"白い（何も書いてない）ページ ／ 索引ページ ／ 【印】ページ,紙面,誌面;《転》（歴史上の）事件,時期,（作品の）一節"
"pend"	"挂"	"［自］掛っている;ぶらさがっている;宙に浮いている"
"plaĉ"	"悦"	"感じの良い,気持ちのよい ／ 気に入って ／ ［自］気に入る,好かれる ／ 気に入り,好感"
"delekt"	"悦"	"【PIV】(tr (transitiva)) Tre plezurigi: "
"poŝt"	"邮"	"【情】電子メール,=retpos^to ／ 郵便の ／ 郵便番号 ／ 郵便料金"
"puŝ"	"推"	"［他］押し込む,突っ込む ／ ［他］押す,突く,押しやる;（状態・行為に）押しやる,仕向ける ／ 一押し,一突き;一撃,打撃 ／ 【PIV】Tia, ke g^i pus^as: pus^a forto; "
"ŝov"	"推"	"【情】挿入モード,>>superskriba ／ ［他］押し込む,突っ込む;すべり込ませる;【情】挿入する ／ ［他］押しやる,ずらせる,すべらす;押し込む,突っ込む;すべり込ます ／ 一押し;【理】変位,>>delokig^o（転位）;【情】けた送り,シフト"
"rezon"	"推"	"［自］論理的に考える,推論する,推理する;《転》理屈を言う,文句を言う ／ 道理,理由 ／ 厳密な推論"
"saĝ"	"智"	"常識,良識 ／ 常識,=komuna sag^o ／ 賢い,賢明な,聡明な,思慮深い,利口な,>>prudenta,>>intel ／ 賢い人;【動】ホモ・サピエンス,現生人"
"sprit"	"智"	"機知に富んだ,才気のある,気のきいた ／ しゃれた言い回し ／ 機知をはたらかせて,しゃれて ／ ［自］機知をひらめかす"
"simil"	"似"	"［副］〜など,その他,=k.s. ／ よく似た,類似の;【数】相似の ／ 類似して,同じように ／ 〜のように"
"analog"	"似"	"類似の;【生】相似の;【情】アナログの,>>cifereca ／ 【情】アナログ回路 ／ 【生】相似器官,><homologa ／ 【化】【PIV】Molekulo analoga al alia molek"
"stud"	"研"	"【キ】聖書研究 ／ ［他］研究する,調べる,>>esplori;（学問を）勉強する,>>lern ／ 留学する ／ 留学する"
"verk"	"作"	"デビュー作 ／ 大作,傑作 ／ 共同著作 ／ 傑作"
"aŭtor"	"作"	"著者,作者 ／ 【PIV】Rilata al au^toro: la au^tora fie ／ 【PIV】(tr (transitiva)) Esti au^toro, v"
"vizit"	"访"	"儀礼的訪問 ／ 弔問 ／ ［他］訪問する,訪れる;（見物・参拝・診察・面会・見舞などに）行く;（学校に ／ 訪問,来訪;見学,見物,参観,参拝;（病院・刑務所などの）面会,見舞;（医師"
"di"	"神"	"神をあがめる ／ 全能の神 ／ 神の;神のような,この上なくすばらしい ／ （la 〜）神の恩寵（おんちょう）"
"numen"	"神"	"【心】【宗】【PIV】1 Tio, kio, je supernatura  ／ 【心】【PIV】Havanta etoson, kiu elvokas di"
"mastr"	"主"	"［他］支配する,主人としてふるまう ／ 主人,支配人,雇い主;持ち主,所有主;【生】宿主 ／ （La 〜）【文】『指輪物語』（トールキン作） ／ 厳格な主人"
"prezid"	"主"	"［他］議長を務める,司会する;主宰する ／ 司会;主宰"
"precip"	"主"	"主要な,最重要な,何より大事な ／ 最大の動機 ／ 特に,ことに,とりわけ,中でも,何よりもまず"
"tonik"	"主"	"【楽】主音の;【薬】強壮にする ／ 【楽】主音,キーノート;【薬】強壮剤"
"senjor"	"主"	"【史】【PIV】1 En la antau^revolucia Franci"
"supr"	"顶"	"見上げる ／ 上方の ／ （議会の）上院 ／ 【解】上顎（うわあご）"
"vert"	"顶"	"【解】頭頂;《転》頂点,頂上"
"plafon"	"顶"	"［他］【建】天井を張る;［自］【空】上昇限度に達する ／ 天井;【気】雲高;【空】上昇限度;《転》最高限度,上限"
"vertic"	"顶"	"【数】頂点"
"kulmin"	"顶"	"頂点にある;【天】南中している;《転》絶頂の,最高潮の ／ ［自］頂点に達する;【天】南中する;《転》絶頂に達する ／ 頂点,最高点;【天】南中;《転》絶頂,最高潮 ／ 真夏,盛夏"
"bedaŭr"	"憾"	"残念にも,気の毒そうに ／ ［他］残念に思う,惜しむ ／ 遺憾（の意）,哀惜 ／ 深い哀惜の念"
"miks"	"混"	"［他］混ぜ込む,混入する;《転》巻き込む ／ 混合した,=miksita ／ ［他］混ぜる,混合する;《転》混同する ／ 【遊】（トランプで）カードを切る"
"par"	"偶"	"一対の,つがいの;【数】偶数の ／ 【数】偶数 ／ 二つ一組で ／ 一対（いっつい）,二つ一組のもの,二人組,ペア;つがい,カップル"
"pup"	"偶"	"人形;指人形,=gantopupo;【虫】さなぎ（蛹）;《転》（軽蔑的に）お ／ ぬいぐるみの人形"
"hazard"	"偶"	"偶然の;一か八かの,運まかせの ／ 偶然の一致 ／ 偶然に,たまたま;一か八か ／ ［他］運にまかせる"
"publik"	"公"	"一般大衆,世間一般 ／ 国際的読者,国際的聴衆 ／ 公共の,公的な,公衆の,><privata;公開の,公然の ／ 行政;行政学"
"just"	"公"	"正しい,正義の;正当な,合法的な;公正な,公平な ／ 正義の人 ／ 公正な裁判官 ／ 公正貿易,フェアトレード"
"public"	"公"	"［他］（政治的・社会的問題について）新聞雑誌に発表する"
"spert"	"验"	"並外れた経験 ／ 実務経験 ／ 豊富な経験 ／ 経験を積んだ,熟練した;経験に基づく"
"empiri"	"验"	"経験に基づく,経験主義の;【哲】経験的な ／ 経験的方法;【哲】経験,>>sperto,><spekulativo"
"te"	"茶"	"=nigra teo（紅茶） ／ 【料】紅茶 ／ お茶を飲む ／ 【日】抹茶"
"kameli"	"茶"	"【植】チャ（茶，種）,=teo ／ 【植】ツバキ（種） ／ 【植】ツバキ（椿，属）"
"trov"	"找"	"［他］見つける,見いだす,発見する;認める,気づく,感じる;（〜と）思う,評 ／ 就職する ／ （〜と）認める,気づく;=trovig^i（存在する） ／ 発見"
"venk"	"胜"	"決定的な勝利 ／ 輝かしい勝利 ／ 勝因 ／ 勝利の"
"volv"	"卷"	"［他］くるむ,包み込む;《転》巻き込む ／ ［他］巻く;巻きつける ／ ひと巻き ／ 【PIV】Rilata al volvo(j): volva movo, l"
"rul"	"卷"	"［他］転がす;（波などを）うねらせる;（音などを）ふるわせる;【情】（プログ ／ 巻いたもの,円筒形のもの;（タイプライターの）キャリッジ;（打ち寄せる波の）"
"friz"	"卷"	"［他］（髪を）カールする,パーマをかける ／ （髪の）ウエーブ,>>konstanta frizo ／ パーマ（パーマネント・ウエーブ）"
"bukl"	"卷"	"巻き毛の,カールした ／ ［他］巻き毛にする,輪に巻く ／ 巻き毛,カール;（巻いてできた）輪"
"cirus"	"卷"	"【気】巻雲,>>kumuluso,>>stratuso"
"afabl"	"善"	"愛想のよい,親切な;ものやわらかな,ていねいな;【情】使いやすい,ユーザーフ ／ 心のこもった招待 ／ 【情】使いやすいプログラム ／ ていねいな言葉"
"ĉeval"	"马"	"【動】ウマ（馬）;【遊】（チェスの）ナイト,（将棋の）桂馬 ／ 【遊】（将棋の）成桂 ／ 足の速い馬 ／ トロイの木馬"
"halt"	"停"	"［自］止まる,立ち止まる,停止する ／ 停止,休止 ／ ［間］止まれ！"
"kape"	"停"	"［自］【海】漂ちゅうする,ライツーする（荒天時に船首を風上に向けて洋上で停船"
"kort"	"院"	"中庭 ／ 中庭 ／ 校庭 ／ 【PIV】Rilata al korto: la korta pordo ;"
"kolegi"	"院"	"（二年制）短期大学 ／ （la 〜）コレージュ・ド・フランス（高等教育機関） ／ 【学】（英米などの）カレッジ,単科大学,高等専門学校;（仏などの）コレージュ ／ 【キ】枢機卿会"
"jur"	"法"	"行政法 ／ 【法】民法 ／ 【法】国際法 ／ 法の,法的な"
"metod"	"法"	"帰納法 ／ 教授法 ／ 避妊法 ／ 一定の方法に従った,系統的な,組織的な,整然とした"
"rimed"	"法"	"有効な手段 ／ 陰険な手段 ／ 資源 ／ 広告手段"
"korn"	"角"	"角の,角製の ／ ［自］角笛を吹く;=hupi（警笛を鳴らす） ／ 【動】角（つの）;角状のもの;【楽】ホルン;角笛（つのぶえ）;警笛 ／ 牛の角"
"angul"	"角"	"【数】鋭角 ／ 角（かど）の,すみの;角（かく）の ／ 【理】角加速度 ／ 【理】角振動数"
"rol"	"角"	"指導的役割 ／ 役を演じる ／ ［自］【劇】役割を演じる ／ 【劇】役割,役;《転》役割,役目"
"kerat"	"角"	"【解】【PIV】1 Supraj^a k korneca parto de "
"unik"	"独"	"類のない,特異な,独特の,独自の;唯一の,一意の,=ununura ／ 一人息子,=unusola filo ／ 独自の見解 ／ 類のない見もの"
"apart"	"独"	"別の,別々の;特別の ／ 個別に;特に ／ 〜とは別に,〜を別にして"
"av"	"爷"	"祖父;おじいさん ／ サンタクロース"
"bord"	"岸"	"岸,縁（ふち） ／ ［他］（〜の）岸にある ／ 【PIV】Lando, kus^anta apud akvaro: niaj ／ 【PIV】Tiu, kiu log^as c^e la bordo de r"
"brak"	"臂"	"【解】上腕二頭筋 ／ 【医】義手 ／ 腕 ／ 腕を組んで"
"bru"	"噪"	"騒がしい ／ 騒がしく ／ ［自］騒音を出す,騒ぎ立てる ／ 騒音,雑音;【環】騒音"
"ĉapel"	"帽"	"シルクハット,=silka c^apelo ／ ［他］帽子をかぶせる ／ （ふちのある）帽子;（キノコの）かさ ／ 【情】アクサンシルコンフレックス,ハット（＾）,=cirkumflekso"
"ĉap"	"帽"	"（ふちのない）帽子;（ビンの）ふた,キャップ ／ ナイトキャップ ／ 帽子をかぶっている ／ トルコ帽"
"kasked"	"帽"	"ひさし付き帽子,ハンチング,鳥打ち帽;制帽"
"kuf"	"帽"	"【服】ボンネット（飾りのない婦人帽の一種）;（鳥の）羽冠,=hupo"
"kapuc^"	"帽"	"［他］頭巾（ずきん）をかぶせる ／ 【服】（外套の）ずきん,フード;（自動車の）幌（ほろ）"
"kaz"	"例"	"【法】民事事件 ／ （〜の）場合に ／ 【Ｇ】格;【法】訴訟事件;事例;【医】症例 ／ 【法】刑事事件"
"fer"	"铁"	"鉄の,鉄製の;《転》（鉄のように）強固な,厳格な,厳しい ／ 【史】鉄のカーテン ／ ［他］鉄で補強する ／ 鉄;=feraj^o"
"fest"	"庆"	"祝いの ／ 祭りの行列,祝いの列 ／ ［他］祝う ／ 記念日を祝う"
"Pask"	"庆"	"復活祭の;過越しの祭の ／ 【宗】復活祭（キリスト教）;過越しの祭（ユダヤ教）"
"celebr"	"庆"	"［他］（儀式を）とり行う"
"frap"	"敲"	"【軍】着発信管,撃発信管,=perkuta fuzeo ／ ［他］たたく,打つ;たたいて音を出す;はっとさせる,驚かす ／ たたくこと,打撃;衝撃"
"gajn"	"赢"	"（くじの）当籤番号 ／ ［他］（運や偶然によって）得る;勝ち取る;もうける,>>akiri ／ 戦争に勝つ ／ 訴訟に勝つ"
"kol"	"颈"	"【地名】コラ半島（ロシア） ／ 【解】首;《転》首状に細くなった部分 ／ びんの首 ／ ギターのネック,竿（さお）"
"cervik"	"颈"	"【解】頸部（けいぶ） ／ 【解】子宮頸部 ／ 【解】歯頸（しけい）"
"kutim"	"习"	"悪習を一掃する ／ いつものように ／ いつもの ／ 通常業務"
"lini"	"线"	"【運】センターライン ／ 【交】鉄道路線 ／ 【印】破線 ／ 【情】けい（罫）線"
"drat"	"线"	"【楽】金属弦,スチール弦 ／ ［他］針金を張る ／ 針金,金属線,=metalfadeno ／ 電線"
"line"	"线"	"【電】高圧線 ／ 【植】リンネソウ（属） ／ 細ひも;【電】電線,電話線;【情】回線,伝送路;【単】リーニュ（長さの単位、 ／ 【人名】リンネ（スウェーデンの博物学者、1707-1778）"
"linear"	"线"	"【数】一次方程式 ／ 【数】【PIV】(pp (se paroli pri) bildigo ƒ)"
"mezur"	"测"	"［他］計る,寸法をとる;測定する;《転》評価する ／ 寸法,（服などの）サイズ;分量;限度;【楽】小節;【楽】（小節内の）拍子"
"metri"	"测"	"【PIV】Metodo de scienca mezurado: antro"
"bir"	"测"	"【PIV】(tr (transitiva)) Precizigi la po ／ 【PIV】Ago biri: preni siajn birojn (lok"
"gau^g^"	"测"	"［他］ゲージで計測する ／ 【機】計測器,計量器,ゲージ,>>mezurilo"
"test"	"测"	"［他］（知能・適性・品質などを）テストする,検査する,試験する ／ 【学】（知能・適性などを調べる）テスト,検査;（性能・品質などを試す）検査, ／ 【情】チューリングテスト"
"moment"	"刻"	"（勝敗を分ける）決定的な瞬間 ／ 歴史的瞬間 ／ 瞬間的な,一瞬の,ちょっとの間の;【声】瞬間音の ／ 【理】瞬間の速さ"
"noc^"	"刻"	"［他］切れ込みを入れる,刻み目をつける ／ （Ｖ字形・Ｕ字形の）切れ込み,切欠き,刻み目,ノッチ"
"gravur"	"刻"	"［他］彫る,刻む,彫り込む,>>skulpti;《転》（心に）刻み込む ／ 刻み目,彫り目;=gravuraj^o"
"nombr"	"数"	"【数】無名数 ／ 二桁（けた）の数 ／ いくつかの ／ 【数】複素数"
"cifer"	"数"	"アラビア数字 ／ 天文学的数字（日常的な範囲を超えた大きな数） ／ デジタル時計 ／ ［他］数字で表す"
"ord"	"序"	"順調に,うまく;［間］オーケー！ ／ 【情】昇順 ／ 【情】降順 ／ 順序の;整理された"
"ordon"	"令"	"大赦令 ／ （la 〜）【キ】（モーセの）十戒 ／ 命令する ／ 明確な命令"
"komand"	"令"	"［他］【軍】指揮する,指図する,命令する;【機】操作する,制御する ／ 【軍】指揮,命令;指令,号令;【機】操作,制御【情】コマンド,指令"
"edikt"	"令"	"［他］勅令を発する ／ 【史】勅令,>>dekreto,>>ukazo ／ （la 〜）【史】ナントの勅令（1958）"
"paŝ"	"步"	"同じ歩幅 ／ ［自］足を踏み入れる ／ 歩調 ／ ［自］歩く,歩を運ぶ"
"marŝ"	"步"	"【楽】葬送行進曲 ／ ［自］行進する,前進する;（比較的長い距離を）歩いて行く ／ 行進,行軍;歩行;【楽】行進曲,マーチ;【運】競歩 ／ 【PIV】(tr (transitiva) au^ ntr) Invadi:"
"promen"	"步"	"［自］散歩する,散策する ／ =promenado（散歩）"
"pen"	"努"	"骨を折って,やっとのことで ／ ［自］努める,努力する,苦労する,骨を折る,>>klopodi,>>stre ／ 苦労,骨折り,努力"
"plank"	"板"	"タイル張りの床 ／ ［他］床を張る ／ 床（ゆか）,床面;橋床"
"lad"	"板"	"金属の薄板,金属板;ブリキ,トタン ／ （トタンの）波板,なまこ板,（波形の）トタン板 ／ =onda lado（波板） ／ ブリキ板"
"tabul"	"板"	"黒板 ／ 【情】タブレットコンピュータ ／ ［他］板を張る,=paneli ／ 板,盤"
"bret"	"板"	"棚,棚板"
"karton"	"板"	"［他］厚紙の表紙で製本する ／ 厚紙,板紙,ボール紙;=muldokartono（紙粘土） ／ 段ボール ／ 段ボール箱"
"plak"	"板"	"【写】写真乾板 ／ 【理】原子核乾板 ／ ［他］（金属や木の）薄板を張りつける,メッキする ／ （金属・木・石などの）板;【写】感光板,乾板"
